Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Area,Road Width,Road Type,Build Area,Amenities,Pricepersqft
Other,Lalitpur,16000000,0,0,0.0,1,North,2074.0,1026.75,13.0, Gravelled,1026.75,0,15583.150718285853
Other,Kathmandu,10500000,2,1,1.0,1,South West,2068.0,1095.2,12.0, Gravelled,1095.2,9,9587.289992695398
Kapan,Kathmandu,12500000,3,3,3.0,0,North,2074.0,1026.75,10.0, Gravelled,239575.0,9,12174.336498660823
Other,Lalitpur,1250000,0,0,3.0,0,East,2074.0,2738.0,22.0, Gravelled,2738.0,0,456.53761869978086
Hattigauda,Kathmandu,3000000,0,0,3.0,0,East,2074.0,7187.25,13.0,None,7187.25,0,417.40582281122823
Budhanilkantha,Kathmandu,142500000,42,0,3.0,0,South,2074.0,2395.75,22.0, Blacktopped,2395.75,0,59480.32975060002
Other,Kathmandu,1500000,0,0,3.0,0,East,2074.0,1026.75,12.0, Blacktopped,1026.75,0,1460.9203798392987
Other,Lalitpur,19500000,6,5,3.0,0,South,2074.0,1369.0,14.0,None,1369.0,6,14243.973703433163
Bhaisepati,Lalitpur,97500000,3,0,2.0,0,East,2019.0,8214.0,20.0, Soil Stabilized,1369000.0,7,11869.978086194302
Other,Kathmandu,38000000,7,4,3.0,0,East,2074.0,2087.725,14.0,None,3400.0,5,18201.63096193225
Other,Kathmandu,550000,0,0,3.0,0,West,2074.0,150.0,15.0, Blacktopped,150.0,0,3666.6666666666665
Other,Kathmandu,4500000,0,0,3.0,0,South East,2074.0,1369.0,26.24672,None,1369.0,0,3287.070854638422
Sitapaila,Kathmandu,29500000,4,3,3.0,0,South East,2074.0,2395.75,20.0,None,2395.75,6,12313.471772931232
Other,Lalitpur,4500000,0,0,3.0,0,North,2074.0,1197.875,10.0,None,1197.875,0,3756.652405301054
Tokha,Kathmandu,14000000,6,0,3.0,0,North,2074.0,1369.0,12.0, Soil Stabilized,1369.0,6,10226.442658875092
Other,Kathmandu,43500000,0,0,3.0,0,West,2074.0,1317.6625,20.0,None,1317.6625,2,33013.00598597896
Other,Lalitpur,2800000,0,0,3.0,0,South,2074.0,2429.975,20.0,None,2429.975,0,1152.2752291690244
Other,Kathmandu,22000000,10,3,3.0,0,South,2074.0,4671.75,20.0,None,4671.75,3,4709.156097822015
Other,Kathmandu,45000000,5,5,3.0,3,South,2074.0,2395.75,12.0, Soil Stabilized,2395.75,0,18783.26202650527
Other,Bhaktapur,22500000,12,4,4.0,0,South East,2074.0,1369.0,20.0,None,2610.0,5,16435.35427319211
Other,Lalitpur,1600000,0,0,3.0,0,North,2074.0,5476.0,20.0,None,5476.0,0,292.18407596785977
Other,Kathmandu,3000000,0,0,3.0,0,North,2074.0,600.0,15.0, Blacktopped,600.0,0,5000.0
Other,Lalitpur,1700000,0,0,3.0,0,North,2074.0,400.0,15.0, Blacktopped,400.0,0,4250.0
Imadol,Lalitpur,2500000,0,0,3.0,0,South,2074.0,12648.25,12.0,None,12648.25,0,197.65580218607317
Sitapaila,Kathmandu,18000000,3,4,3.0,0,South,2074.0,1197.875,13.0,None,1197.875,5,15026.609621204216
Other,Kathmandu,34500000,9,4,4.0,0,East,2074.0,2156.175,12.0,None,2156.175,6,16000.55654109708
Basundhara,Kathmandu,72500000,7,6,3.0,0,South West,2074.0,4791.5,20.0,None,4791.5,6,15130.961076907022
Tokha,Kathmandu,11500000,2,1,1.0,0,North,2074.0,1026.75,13.0, Gravelled,1026.75,3,11200.389578767958
Other,Kathmandu,27500000,9,7,3.0,0,North,2074.0,1711.25,13.0,None,1711.25,5,16070.124178232287
Other,Kathmandu,3500000,0,0,3.0,0,East,2074.0,1369.0,12.0,None,1369.0,0,2556.610664718773
Other,Others,875000,0,0,0.0,0,East,2074.0,15.0,40.0, Gravelled,15.0,0,58333.333333333336
Other,Kathmandu,31500000,4,4,3.0,1,West,2074.0,1369.0,20.0,None,1369.0,1,23009.495982468954
Other,Kathmandu,170000000,0,0,3.0,0,North,2074.0,6502.75,20.0,None,6502.75,0,26142.785744492714
Other,Others,1700000,0,0,3.0,0,East,2074.0,9583.0,14.0,None,9583.0,0,177.397474694772
Other,Kathmandu,7700000,0,2,2.0,1,South,2074.0,19936.25,14.0,None,19936.25,7,386.2311116684432
Budhanilkantha,Kathmandu,2650000,0,0,3.0,0,South West,2074.0,3251.375,10.0, Gravelled,3251.375,0,815.039790857714
Other,Kathmandu,6200000,0,0,3.0,0,North,2074.0,2395.75,20.0, Blacktopped,2395.75,0,2587.916101429615
Basundhara,Kathmandu,37500000,2,3,3.0,0,North,2074.0,1711.25,14.0, Blacktopped,1711.25,6,21913.80569758948
Budhanilkantha,Kathmandu,3800000,0,0,3.0,0,South,2074.0,4107.0,15.0, Gravelled,4107.0,0,925.2495738982226
Bhangal,Kathmandu,32500000,4,3,3.0,1,South,2074.0,8659.0,26.0, Paved,8659.0,8,3753.3202448319666
Other,Others,600000,0,0,0.0,0,East,2074.0,377.825,20.0, Gravelled,377.825,0,1588.0367895189572
Budhanilkantha,Kathmandu,1900000,0,0,3.0,0,South East,2074.0,6042.75,14.0, Gravelled,6042.75,0,314.4263787182988
Other,Kathmandu,1600000,0,0,3.0,0,South,2074.0,1593.058739,10.0, Gravelled,1593.058739,0,1004.3571908744289
Other,Lalitpur,1000000,0,0,3.0,0,North,2074.0,2738.0,20.0, Gravelled,2738.0,0,365.23009495982467
Other,Bhaktapur,2400000,0,0,3.0,0,South,2074.0,2395.75,18.0,None,2395.75,0,1001.7739747469477
Other,Others,390000,0,0,0.0,0,West,2074.0,3280.0,20.0, Blacktopped,3280.0,0,118.90243902439025
Other,Kathmandu,17500000,0,0,3.0,0,West,2074.0,1369.0,16.0,None,1369.0,0,12783.053323593864
Hattigauda,Kathmandu,37500000,0,0,3.0,0,South,2074.0,2053.5,20.0,None,2053.5,5,18261.504747991235
Other,Dharan,12500000,0,0,2.0,0,North,2074.0,355.6,15.0, Blacktopped,355.6,0,35151.85601799775
Other,Dharan,380000,0,0,3.0,0,West,2074.0,222.25,15.0, Soil Stabilized,222.25,0,1709.7862767154106
Other,Others,15000000,0,0,3.0,0,North,2074.0,333.375,15.0, Blacktopped,333.375,0,44994.37570303712
Other,Kathmandu,900000,0,0,3.0,0,South,2074.0,400.0,15.0, Blacktopped,400.0,0,2250.0
Other,Lalitpur,1300000,0,0,3.0,0,South,2074.0,700.0,20.0, Blacktopped,700.0,0,1857.142857142857
Other,Kathmandu,1500000,0,0,3.0,0,North,2074.0,21904.0,20.0, Blacktopped,21904.0,0,68.48064280496713
Other,Bhaktapur,25000000,2,1,1.0,1,East,2074.0,2395.75,13.0, Gravelled,2395.75,0,10435.145570280705
Hattigauda,Kathmandu,18000000,0,0,3.0,0,South,2074.0,1026.75,13.0,None,1026.75,0,17531.044558071586
Other,Bhaktapur,2000000,0,0,3.0,0,East,2074.0,1540.125,15.0, Soil Stabilized,1540.125,0,1298.5958931904877
Other,Nawalparasi,250000,0,0,3.0,0,North,2074.0,6805.0,30.0, Blacktopped,6805.0,0,36.737692872887585
Other,Kathmandu,4200000,0,0,3.0,0,East,2074.0,3764.75,20.0, Blacktopped,3764.75,0,1115.6119264227373
Other,Others,350000,0,0,3.0,0,North,2074.0,2722.0,20.0, Soil Stabilized,2722.0,0,128.58192505510655
Other,Others,15200000,11,2,3.0,2,South,2018.0,817.0,10.0, Gravelled,1384.89803272,8,18604.6511627907
Other,Kathmandu,13800000,2,1,3.0,0,East,2074.0,12304.0,12.0, Soil Stabilized,12304.0,7,1121.5864759427827
Budhanilkantha,Kathmandu,57500000,4,6,3.0,0,South,2074.0,2395.75,20.0,None,2395.75,8,24000.83481164562
Other,Lalitpur,600000,0,0,3.0,0,South,2074.0,500.0,15.0, Blacktopped,500.0,0,1200.0
Other,Lalitpur,700000,0,0,3.0,0,North,2074.0,600.0,15.0, Blacktopped,600.0,3,1166.6666666666667
Other,Kathmandu,1350000,0,0,3.0,0,North,2074.0,18909.5,15.0, Soil Stabilized,18909.5,0,71.39268621592322
Other,Kathmandu,29000000,8,4,3.0,1,West,2071.0,4673.75,20.0, Blacktopped,4673.75,4,6204.867611660872
Budhanilkantha,Kathmandu,17800000,7,0,2.0,0,North,2074.0,4671.75,15.0, Gravelled,4671.75,6,3810.1353882378125
Golfutar,Kathmandu,29000000,5,3,2.5,0,South West,2074.0,1369.0,15.0, Blacktopped,1369.0,6,21183.345507669834
Other,Kathmandu,2400000,0,0,3.0,0,North,2074.0,5015.0,14.0, Gravelled,5015.0,0,478.5643070787637
Other,Kathmandu,2100000,0,0,3.0,0,West,2074.0,15401.25,16.0,None,15401.25,0,136.3525687850012
Other,Kathmandu,6750000,7,5,3.0,3,North East,2074.0,8096.25,15.0, Blacktopped,8096.25,7,833.7193144974525
Bhaisepati,Lalitpur,9000000,0,0,3.0,0,East,2074.0,8316.75,12.0, Gravelled,8316.75,0,1082.1534854360177
Other,Kathmandu,3500000,0,0,3.0,0,East,2074.0,8659.0,10.0, Soil Stabilized,8659.0,0,404.2037186742118
Other,Kathmandu,45000000,0,0,4.0,0,East,2025.0,8662.0,29.52756, Blacktopped,8662.0,3,5195.105056568922
Other,Kathmandu,2500000,0,0,3.0,0,North,2074.0,420.0,15.0, Blacktopped,420.0,0,5952.380952380952
Budhanilkantha,Kathmandu,4100000,0,0,3.0,0,West,2074.0,3422.5,15.0, Soil Stabilized,3422.5,0,1197.954711468225
Other,Kathmandu,51000000,0,0,3.0,0,South,2074.0,2738.0,15.0, Blacktopped,2738.0,8,18626.73484295106
Other,Others,6700000,0,0,3.0,0,East,2074.0,266.7,33.0, Blacktopped,266.7,0,25121.85976752906
Budhanilkantha,Kathmandu,29000000,0,0,3.0,0,North East,2076.0,1714.25,20.0, Gravelled,1714.25,8,16917.01910456468
Other,Bhaktapur,1900000,0,0,3.0,0,East,2074.0,8660.0,13.0, Gravelled,8660.0,0,219.39953810623555
Other,Bhaktapur,75000000,0,0,5.0,0,South,2075.0,9343.5,20.0, Blacktopped,9343.5,10,8026.970621287526
Basundhara,Kathmandu,26500000,0,0,3.0,0,East,2074.0,1197.875,12.0,None,1197.875,5,22122.508608995096
Other,Pokhara,36500000,0,0,3.0,0,East,2074.0,2224.625,20.0, Gravelled,2224.625,15,16407.259650502892
Other,Kathmandu,41000000,0,0,3.0,0,East,2075.0,1369.0,12.0, Blacktopped,1369.0,10,29948.867786705625
Other,Lalitpur,40000000,0,0,3.0,0,East,2074.0,35594.0,13.0, Gravelled,35594.0,0,1123.7849075686913
Other,Pokhara,5600000,0,0,3.0,0,East,2074.0,44492.5,14.0, Soil Stabilized,44492.5,0,125.86390964769343
Basundhara,Kathmandu,30000000,0,0,3.0,0,East,2074.0,2053.5,12.0,None,2053.5,5,14609.203798392988
Tokha,Kathmandu,14200000,4,2,2.0,0,West,2074.0,4671.75,13.0,None,4671.75,5,3039.54620859421
Samakhusi,Kathmandu,5500000,0,0,3.0,0,West,2074.0,2738.0,13.0,None,2738.0,0,2008.7655222790358
Other,Bhaktapur,1700000,0,0,3.0,0,South,2074.0,1026.75,15.0, Soil Stabilized,1026.75,0,1655.7097638178718
Other,Lalitpur,3200000,0,0,3.0,0,North,2074.0,700.0,15.0, Blacktopped,700.0,0,4571.428571428572
Dhapasi,Kathmandu,17500000,0,0,3.0,0,North East,2074.0,1197.875,13.0,None,1197.875,5,14609.203798392988
Other,Kathmandu,20000000,0,0,2.0,0,South,2074.0,1369.0,13.0, Blacktopped,1369.0,6,14609.203798392988
Other,Kathmandu,2000000,0,0,3.0,0,South East,2074.0,3422.5,13.0,None,3422.5,0,584.3681519357195
Other,Kathmandu,3000000,0,0,3.0,0,South East,2074.0,3080.25,9.0, Blacktopped,3080.25,0,973.9469198928658
Kapan,Kathmandu,15000000,2,1,1.0,0,South,2074.0,1711.25,11.0,None,1711.25,4,8765.522279035793
Other,Kathmandu,70000000,13,0,4.5,0,South East,2074.0,4449.25,14.0, Gravelled,4449.25,7,15732.98870596168
Other,Kathmandu,16500000,6,3,3.0,0,South,2074.0,1060.975,10.0, Blacktopped,1060.975,5,15551.733075708666
Tokha,Kathmandu,53000000,6,4,3.0,3,West,2074.0,2566.875,15.0, Blacktopped,2566.875,7,20647.674701728756
Budhanilkantha,Kathmandu,3200000,0,0,3.0,0,North,2074.0,1882.375,13.0, Paved,1882.375,0,1699.9800783584567
Other,Kathmandu,5500000,0,0,3.0,0,North,2074.0,2395.75,20.0, Blacktopped,2395.75,0,2295.7320254617553
Hattigauda,Kathmandu,3200000,0,0,3.0,0,South East,2074.0,2395.75,15.0, Soil Stabilized,2395.75,0,1335.6986329959302
Hattigauda,Kathmandu,2550000,0,0,3.0,0,North,2074.0,5647.125,15.0, Soil Stabilized,5647.125,0,451.5572083139651
Other,Bhaktapur,1350000,0,0,3.0,0,West,2074.0,1095.2,13.0, Soil Stabilized,1095.2,0,1232.6515704894082
Other,Kathmandu,3200000,0,0,3.0,0,West,2074.0,752.95,19.68504, Concrete,752.95,0,4249.950195896142
Tokha,Kathmandu,43000000,6,5,3.0,3,South East,2074.0,2738.0,12.0, Gravelled,2738.0,13,15704.894083272462
Other,Bhaktapur,21500000,9,1,3.0,1,West,2076.0,2053.5,20.0,None,2053.5,1,10469.929388848308
Other,Kathmandu,250000000,0,0,3.0,0,East,2074.0,1369.0,20.0, Blacktopped,1369.0,0,182615.04747991235
Other,Others,6400000,3,1,1.0,0,North,2074.0,133.35,15.0, Soil Stabilized,133.35,4,47994.00074990626
Other,Kathmandu,4300000,0,0,3.0,0,South,2074.0,6845.0,14.0, Blacktopped,6845.0,0,628.1957633308984
Other,Kathmandu,24500000,4,3,2.0,2,East,2073.0,8316.75,13.12336, Soil Stabilized,8316.75,7,2945.8622659091593
Other,Kathmandu,80000000,18,6,4.0,0,East,2060.0,2738.0,29.52756, Soil Stabilized,2738.0,1,29218.407596785975
Bhaisepati,Lalitpur,3600000,0,0,3.0,0,South,2074.0,1369.0,12.0,None,1369.0,0,2629.656683710738
Other,Chitwan,3800000,0,0,3.0,0,West,2074.0,444.5,29.52756, Blacktopped,444.5,3,8548.931383577054
Baluwatar,Kathmandu,3600000,0,0,3.0,0,North,2074.0,4449.25,10.0, Gravelled,4449.25,0,809.1251334494577
Other,Chitwan,9000000,0,0,3.0,0,East,2074.0,1361.0,20.0,None,1361.0,0,6612.7847171197645
Other,Chitwan,23000000,15,6,3.0,10,North,2075.0,222.25,20.0, Blacktopped,222.25,7,103487.06411698538
Baluwatar,Kathmandu,33500000,0,0,3.0,1,East,2074.0,1711.25,20.0, Blacktopped,1711.25,5,19576.333089846605
Other,Kathmandu,32000000,9,4,3.0,0,East,2074.0,1711.25,10.0, Blacktopped,1711.25,7,18699.780861943025
Jorpati,Kathmandu,14000000,0,0,3.0,1,East,2074.0,855.625,10.0,None,855.625,5,16362.308254200147
Other,Kathmandu,35000000,10,3,3.0,0,North,2074.0,1369.0,16.0, Blacktopped,1369.0,6,25566.106647187728
Other,Lalitpur,25500000,4,4,2.5,0,North West,2074.0,1437.45,14.0, Gravelled,1437.45,7,17739.7474694772
Other,Lalitpur,24000000,12,4,3.0,4,South East,2074.0,1369.0,0.0,None,1369.0,7,17531.044558071586
Dhapasi,Kathmandu,18700000,1,1,3.0,1,East,2074.0,5356.25,7.0,None,5356.25,6,3491.2485414235707
Other,Kathmandu,1600000,0,0,3.0,0,East,2074.0,9583.0,20.0, Gravelled,9583.0,0,166.96232912449128
Imadol,Lalitpur,16500000,5,3,3.0,0,South,2074.0,1197.875,13.0, Blacktopped,1197.875,6,13774.392152770532
Other,Kathmandu,750000,0,0,3.0,0,West,2074.0,1369.0,13.0, Soil Stabilized,1369.0,0,547.8451424397371
Other,Lalitpur,1250000,0,0,3.0,0,North,2074.0,27380.0,20.0,None,27380.0,0,45.653761869978084
Other,Kathmandu,25000000,0,0,4.0,0,West,2074.0,1026.75,13.0,None,1026.75,5,24348.672997321646
Other,Kathmandu,31800000,10,0,3.0,0,East,2074.0,1745.475,14.0, Blacktopped,1745.475,6,18218.536501525374
Hattigauda,Kathmandu,2500000,0,0,3.0,0,South,2074.0,3080.25,15.0, Soil Stabilized,3080.25,0,811.6224332440548
Other,Kathmandu,27500000,0,0,3.0,0,North,2074.0,1369.0,13.0, Gravelled,1369.0,0,20087.65522279036
Tokha,Kathmandu,26000000,0,0,3.0,0,West,2074.0,1403.225,15.0, Blacktopped,1403.225,6,18528.746280888667
Other,Kathmandu,800000,0,0,3.0,0,West,2074.0,600.0,15.0, Blacktopped,600.0,0,1333.3333333333333
Other,Kathmandu,9500000,4,0,3.0,0,South,2074.0,1369.0,15.0, Soil Stabilized,1369.0,4,6939.371804236669
Kapan,Kathmandu,15000000,0,0,3.0,0,West,2074.0,1026.75,13.0, Blacktopped,1026.75,6,14609.203798392988
Other,Kathmandu,150000000,0,0,3.5,0,North,2065.0,9343.5,20.0,None,9343.5,7,16053.941242575052
Budhanilkantha,Kathmandu,42500000,5,4,3.0,0,South West,2074.0,1882.375,20.0,None,1882.375,6,22577.860415698255
Other,Bhaktapur,1675000,0,0,3.0,0,East,2074.0,1371.0,31.0,None,1371.0,0,1221.7359591539023
Other,Kathmandu,6000000,0,0,3.0,0,West,2074.0,700.0,15.0, Blacktopped,700.0,0,8571.42857142857
Tokha,Kathmandu,60000000,0,0,3.0,3,East,2074.0,3080.25,13.0,None,3080.25,5,19478.938397857317
Other,Kathmandu,40000000,0,0,2.5,0,West,2074.0,2087.725,20.0, Paved,2087.725,0,19159.61153887605
Other,Kathmandu,29500000,0,0,3.0,0,East,2074.0,11961.75,0.0,None,11961.75,0,2466.1943277530463
Other,Kathmandu,19000000,3,2,2.0,0,South West,2074.0,1060.975,24.0, Blacktopped,1060.975,6,17908.056268997858
Other,Kathmandu,7500000,0,0,3.0,0,East,2074.0,4278.125,18.0, Gravelled,4278.125,0,1753.1044558071585
Basundhara,Kathmandu,32500000,4,3,3.0,0,North West,2074.0,1882.375,16.0, Gravelled,1882.375,6,17265.422670828077
Bhaisepati,Lalitpur,44500000,5,5,3.0,0,North,2074.0,2224.625,16.0, Gravelled,2224.625,0,20003.371354722705
Hattigauda,Kathmandu,32000000,5,4,3.0,0,South,2074.0,1711.25,15.0, Gravelled,1711.25,7,18699.780861943025
Basundhara,Kathmandu,26000000,5,3,3.0,0,East,2074.0,1471.675,12.0, Blacktopped,1471.675,7,17666.944128289193
Hattigauda,Kathmandu,2800000,0,0,3.0,0,West,2074.0,6160.5,15.0, Soil Stabilized,6160.5,0,454.5085626166707
Other,Kathmandu,9500000,4,2,2.0,0,West,2074.0,1095.2,15.0, Soil Stabilized,1095.2,6,8674.214755295836
Other,Kathmandu,400000,0,0,3.0,0,East,2074.0,5476.0,0.0,None,5476.0,0,73.04601899196494
Sitapaila,Kathmandu,25000000,6,4,3.0,0,North,2074.0,1711.25,13.0, Blacktopped,1711.25,6,14609.203798392988
Other,Kathmandu,17500000,5,2,3.0,0,South,2074.0,1369.0,16.0, Blacktopped,1369.0,6,12783.053323593864
Other,Lalitpur,2200000,0,1,4.0,10,East,2074.0,1000.0,14.0, Paved,1000.0,0,2200.0
Other,Kathmandu,40000000,0,0,3.0,0,South,2074.0,6845.0,16.0, Blacktopped,6845.0,8,5843.681519357195
Other,Kathmandu,1800000,0,0,3.0,0,North,2074.0,300.0,13.0, Blacktopped,300.0,0,6000.0
Other,Kathmandu,6500000,3,1,1.0,0,West,2074.0,855.625,10.0, Soil Stabilized,855.625,4,7596.785975164354
Other,Kathmandu,850000,0,0,3.0,0,South,2074.0,1471.675,13.0, Soil Stabilized,1471.675,0,577.5731734248391
Other,Kathmandu,1350000,0,0,3.0,0,East,2074.0,4107.0,14.0,None,4107.0,1,328.70708546384225
Other,Kathmandu,12500000,3,1,1.0,1,North East,2074.0,1026.75,13.0, Gravelled,1026.75,0,12174.336498660823
Other,Kathmandu,6000000,0,0,3.0,0,East,2074.0,1540.125,13.0,None,1540.125,0,3895.7876795714633
Other,Kathmandu,70000000,7,5,3.0,8,East,2059.0,5133.75,12.0, Blacktopped,5133.75,7,13635.256878500122
Other,Chitwan,3800000,0,0,3.0,0,West,2074.0,1361.0,29.52756, Blacktopped,1361.0,0,2792.0646583394564
Other,Bhaktapur,1700000,0,0,3.0,0,North,2074.0,800.0,13.0, Blacktopped,800.0,0,2125.0
Imadol,Lalitpur,14200000,2,1,1.0,4,East,2074.0,1197.875,20.0, Gravelled,1197.875,0,11854.325367838881
Jorpati,Kathmandu,1300000,0,0,3.0,0,South,2074.0,600.0,15.0, Blacktopped,600.0,0,2166.6666666666665
Other,Kathmandu,1000000,0,0,3.0,0,North,2074.0,700.0,13.0, Blacktopped,700.0,0,1428.5714285714287
Budhanilkantha,Kathmandu,2500000,0,0,3.0,0,East,2074.0,8659.0,20.0, Gravelled,8659.0,0,288.71694191015126
Budhanilkantha,Kathmandu,2800000,0,0,3.0,0,North East,2074.0,12306.0,13.0, Paved,12306.0,0,227.53128555176337
Other,Lalitpur,1400000,0,0,3.0,0,South,2074.0,2395.75,23.0,None,2395.75,0,584.3681519357195
Other,Kathmandu,30000000,0,0,3.0,0,South East,2074.0,2053.5,10.0,None,2053.5,5,14609.203798392988
Budhanilkantha,Kathmandu,12800000,2,1,1.0,2,West,2075.0,1095.2,12.0, Gravelled,1095.2,5,11687.36303871439
Other,Kathmandu,25000000,0,0,3.0,0,West,2074.0,1882.375,13.0,None,1882.375,5,13281.094362175443
Other,Kathmandu,12500000,0,0,1.0,1,East,2074.0,1112.3125,10.0,None,1112.3125,4,11237.849075686914
Other,Kathmandu,4500000,0,0,3.0,0,North West,2074.0,1711.25,15.0,None,1711.25,0,2629.656683710738
Other,Kathmandu,23000000,0,0,3.0,0,South,2074.0,1369.0,12.0,None,1369.0,5,16800.584368151936
Other,Kathmandu,15000000,0,0,3.0,0,South East,2074.0,684.5,20.0,None,684.5,2,21913.80569758948
Kapan,Kathmandu,1600000,0,0,3.0,0,South,2074.0,6162.5,20.0,None,6162.5,0,259.6348884381339
Budhanilkantha,Kathmandu,25000000,0,0,3.0,1,South East,2074.0,1369.0,13.0,None,1369.0,5,18261.504747991235
Other,Pokhara,2300000,0,0,3.0,0,South,2074.0,1711.25,15.0, Blacktopped,1711.25,0,1344.046749452155
Other,Kathmandu,4500000,0,0,3.0,0,West,2074.0,10371.25,16.0,None,10371.25,0,433.89176810895503
Jorpati,Kathmandu,39000000,9,4,5.0,0,East,2074.0,1026.75,36.08924,None,1026.75,5,37983.92987582177
Other,Chitwan,1300000,0,0,3.0,0,North,2074.0,5444.0,10.0, Soil Stabilized,5444.0,0,238.7950036737693
Other,Kathmandu,950000,0,0,3.0,0,West,2074.0,5479.0,32.0, Soil Stabilized,5479.0,0,173.38930461763096
Other,Kathmandu,1650000,0,0,3.0,0,North,2074.0,1779.7,20.0, Soil Stabilized,1779.7,0,927.1225487441703
Other,Lalitpur,20500000,0,0,3.0,0,South,2074.0,1369.0,10.0, Gravelled,1369.0,7,14974.433893352812
Jorpati,Kathmandu,2100000,0,0,3.0,0,North,2074.0,1437.45,13.0, Soil Stabilized,1437.45,0,1460.9203798392987
Jorpati,Kathmandu,2100000,0,0,3.0,0,South,2074.0,1369.0,13.0, Gravelled,1369.0,0,1533.9663988312636
Budhanilkantha,Kathmandu,27500000,10,3,3.0,2,South,2076.0,5014.0,13.0, Blacktopped,5014.0,9,5484.642999601117
Other,Kathmandu,1650000,0,0,3.0,0,South,2074.0,1369.0,13.0, Soil Stabilized,1369.0,0,1205.2593133674216
Other,Kathmandu,22835000,4,3,3.0,0,West,2074.0,4673.75,20.0,None,4673.75,5,4885.798341802621
Jorpati,Kathmandu,16500000,9,3,3.0,0,South West,2074.0,1026.75,10.0, Gravelled,1026.75,7,16070.124178232287
Budhanilkantha,Kathmandu,2100000,0,0,3.0,0,North,2074.0,1369.0,13.0, Soil Stabilized,1369.0,0,1533.9663988312636
Tokha,Kathmandu,1600000,0,0,3.0,0,North,2074.0,1369.0,12.0, Gravelled,1369.0,0,1168.736303871439
Other,Lalitpur,600000,0,0,3.0,0,South East,2074.0,12663.25,15.0, Soil Stabilized,12663.25,0,47.38120150830158
Budhanilkantha,Kathmandu,32000000,5,4,3.0,2,South East,2076.0,5356.25,13.0, Blacktopped,5356.25,13,5974.329054842474
Other,Pokhara,2500000,0,0,3.0,0,North,2074.0,27380.0,0.0,None,27380.0,0,91.30752373995617
Other,Pokhara,650000,0,0,3.0,0,North,2074.0,10952.0,0.0,None,10952.0,0,59.34989043097151
Other,Pokhara,12000000,0,0,3.0,0,North East,2074.0,6845.0,20.0, Gravelled,6845.0,0,1753.1044558071585
Other,Lalitpur,42000000,6,5,4.0,5,South West,2068.0,3764.75,0.0, Blacktopped,3764.75,15,11156.119264227373
Budhanilkantha,Kathmandu,66000000,0,0,3.0,0,East,2074.0,2840.675,40.0, Blacktopped,2840.675,6,23233.9144745527
Other,Lalitpur,1850000,0,0,3.0,0,South,2074.0,1369.0,20.0, Soil Stabilized,1369.0,0,1351.3513513513512
Other,Makwanpur,600000,0,0,3.0,0,East,2074.0,222.25,11.48294,None,222.25,0,2699.6625421822273
Other,Kathmandu,1200000,0,0,3.0,0,North East,2074.0,1369.0,20.0,None,1369.0,0,876.5522279035793
Dhapasi,Kathmandu,17000000,4,3,3.0,0,East,2074.0,1060.975,13.0, Blacktopped,1060.975,7,16022.997714366504
Budhanilkantha,Kathmandu,3500000,0,0,3.0,0,South East,2074.0,5989.375,20.0,None,5989.375,0,584.3681519357195
Budhanilkantha,Kathmandu,13000000,3,3,2.0,0,South,2074.0,1095.2,13.0, Blacktopped,1095.2,0,11869.978086194302
Other,Bhaktapur,1500000,0,0,3.0,0,South,2074.0,1882.375,20.0, Blacktopped,1882.375,0,796.8656617305265
Other,Bhaktapur,1100000,0,0,3.0,0,West,2074.0,600.0,15.0, Blacktopped,600.0,0,1833.3333333333333
Other,Bhaktapur,19500000,10,0,4.0,0,East,2074.0,1197.875,20.0, Soil Stabilized,1197.875,6,16278.8270896379
Jorpati,Kathmandu,2900000,0,0,3.0,0,South,2074.0,1197.875,10.0, Gravelled,1197.875,0,2420.9537723051235
Other,Kathmandu,4500000,0,0,3.0,0,West,2074.0,10371.25,16.0, Blacktopped,10371.25,0,433.89176810895503
Other,Kathmandu,1600000,0,0,3.0,0,South,2074.0,11636.5,15.0, Soil Stabilized,11636.5,0,137.49838869075754
Other,Bhaktapur,1000000,0,0,3.0,0,North East,2074.0,5133.75,12.0, Soil Stabilized,5133.75,0,194.78938397857317
Other,Kathmandu,1100000,0,0,3.0,0,North,2074.0,4791.5,8.0, Soil Stabilized,4791.5,0,229.5732025461755
Other,Kathmandu,55000000,2,3,3.0,0,North East,2074.0,3400.0,0.0,None,3400.0,10,16176.470588235294
Other,Lalitpur,2250000,0,0,3.0,0,South,2074.0,1369.0,13.0, Soil Stabilized,1369.0,0,1643.535427319211
Other,Kathmandu,22500000,3,4,3.0,0,North East,2074.0,1780.0,20.0,None,1780.0,8,12640.449438202248
Other,Kathmandu,30000000,3,3,3.0,0,South East,2074.0,1380.0,36.08924,None,1380.0,6,21739.130434782608
Other,Kathmandu,20000000,3,3,3.0,0,East,2074.0,1500.0,0.0,None,1500.0,4,13333.333333333334
Other,Kathmandu,6500000,0,0,3.0,0,North,2074.0,1711.25,20.0, Blacktopped,1711.25,0,3798.392987582177
Other,Kathmandu,6700000,0,0,3.0,0,South West,2074.0,4107.0,12.0,None,4107.0,0,1631.3610908205503
Other,Kathmandu,1000000,0,0,3.0,0,West,2074.0,30118.0,20.0,None,30118.0,0,33.20273590543861
Other,Kathmandu,2500000,0,0,3.0,0,South West,2074.0,4107.0,13.0,None,4107.0,0,608.7168249330412
