Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Area,Road Width,Road Type,Build Area,Amenities
Other,Kathmandu,13500000,3,2,3.0,1,South West,2074.0,4672.75,12.0,None,4672.75,5
Budhanilkantha,Kathmandu,22800000,6,2,3.0,0,East,2074.0,1369.0,20.0,None,1369.0,0
Samakhusi,Kathmandu,6000000,0,0,3.0,0,South,2074.0,2224.625,15.0,None,2224.625,0
Other,Kathmandu,27500000,6,4,4.0,0,South,2074.0,1369.0,12.0,None,1369.0,5
Other,Kathmandu,22500000,4,3,3.0,0,East,2074.0,1071.2425,12.0,None,1071.2425,5
Other,Kathmandu,15500000,7,2,3.0,0,West,2074.0,1197.875,13.0,None,1197.875,6
Hattigauda,Kathmandu,30000000,5,0,3.0,0,West,2074.0,2224.625,15.0,None,2900.0,7
Baluwatar,Kathmandu,51500000,6,3,3.0,0,North East,2074.0,2053.5,12.0,None,2053.5,6
Basundhara,Kathmandu,45000000,11,0,3.0,0,South,2074.0,32856.0,14.0,None,32856.0,7
Other,Kathmandu,33000000,11,0,3.0,0,East,2074.0,1711.25,15.0,None,1711.25,8
Other,Kathmandu,40000000,12,0,4.0,4,East,2074.0,2395.75,13.0,None,2395.75,7
Bhangal,Kathmandu,18200000,9,0,3.0,3,South,2074.0,1060.975,13.0,None,1060.975,6
Budhanilkantha,Kathmandu,17700000,12,0,4.0,0,East,2074.0,1197.875,13.0,None,1197.875,7
Kapan,Kathmandu,17000000,7,0,3.0,0,East,2074.0,1026.75,13.0,None,1026.75,6
Budhanilkantha,Kathmandu,29800000,10,0,3.0,3,West,2074.0,2053.5,13.0,None,2053.5,6
Budhanilkantha,Kathmandu,21000000,9,0,3.0,0,North West,2074.0,1197.875,13.0,None,1197.875,6
Budhanilkantha,Kathmandu,34000000,6,3,3.0,4,South East,2074.0,2053.5,13.0,None,2053.5,6
Other,Kathmandu,1450000,0,0,3.0,0,East,2074.0,1369.0,20.0,None,1369.0,0
Budhanilkantha,Kathmandu,2150000,0,0,3.0,0,West,2074.0,1369.0,12.0,None,1369.0,0
Basundhara,Kathmandu,19900000,3,3,3.0,0,South West,2074.0,1026.75,12.0,None,1026.75,6
Budhanilkantha,Kathmandu,16800000,10,0,3.0,0,South West,2074.0,1026.75,13.0,None,1026.75,7
Other,Kathmandu,63000000,9,4,4.0,4,South,2074.0,15044.0,13.0,None,15044.0,8
Other,Kathmandu,14200000,5,2,2.0,3,North West,2074.0,8318.75,13.0,None,8318.75,6
Other,Kathmandu,19500000,5,3,3.0,2,East,2074.0,1095.2,13.0,None,1095.2,6
Other,Kathmandu,21000000,4,2,2.0,2,South,2074.0,1060.975,18.0,None,1060.975,7
Samakhusi,Kathmandu,22500000,6,4,4.0,3,North,2074.0,1027.75,10.0,None,1027.75,7
Chabahil,Kathmandu,37000000,5,4,3.0,4,South West,2074.0,1369.0,12.0,None,1369.0,7
Other,Kathmandu,19000000,4,3,3.0,4,East,2074.0,11963.75,20.0,None,11963.75,9
Sitapaila,Kathmandu,45000000,5,5,3.0,4,East,2074.0,3080.25,12.0,None,3080.25,7
Other,Kathmandu,16500000,6,3,3.0,3,South,2074.0,1369.0,12.0,None,1369.0,6
Other,Kathmandu,88000000,0,0,3.0,0,West,2074.0,12425.75,20.0,None,12425.75,6
Other,Kathmandu,29000000,10,6,5.0,4,West,2074.0,1437.45,10.0,None,1437.45,6
Other,Kathmandu,7500000,0,0,3.0,0,East,2074.0,7666.4,20.0,None,7666.4,0
Other,Kathmandu,55000000,0,0,4.0,0,North,2074.0,2395.75,20.0,None,2395.75,6
Other,Kathmandu,36000000,6,4,3.5,3,South East,2074.0,1095.2,13.0,None,1095.2,7
Other,Kathmandu,24000000,10,6,3.0,4,East,2074.0,1095.2,13.0,None,1095.2,6
Other,Kathmandu,12000000,4,1,1.0,2,East,2074.0,1026.75,13.0,None,1026.75,5
Other,Kathmandu,8500000,0,0,3.0,0,West,2074.0,12991.5,20.0,None,12991.5,0
Other,Kathmandu,45000000,12,4,4.0,5,North,2074.0,1371.0,0.0,None,1371.0,6
Other,Kathmandu,15000000,3,3,3.0,2,South,2074.0,1095.2,10.0,None,1095.2,6
Other,Kathmandu,1000000,0,0,3.0,0,South West,2074.0,2395.75,26.0,None,2395.75,0
Samakhusi,Kathmandu,500000,0,0,3.0,0,East,2074.0,165.0,20.0,None,165.0,0
Sitapaila,Kathmandu,20000000,4,2,3.0,0,East,2074.0,1711.25,13.0,None,1711.25,7
Other,Kathmandu,37500000,4,4,6.0,4,East,2074.0,11621.5,12.0,None,11621.5,7
Other,Kathmandu,20000000,0,0,3.0,0,East,2074.0,6078.36,26.0,None,6078.36,0
Other,Kathmandu,31000000,9,9,4.0,3,North,2074.0,752.95,9.0,None,752.95,5
Samakhusi,Kathmandu,20500000,5,4,3.0,3,South,2074.0,752.95,16.0,None,752.95,6
Other,Kathmandu,26000000,4,5,3.0,3,East,2074.0,1371.0,12.0,None,1371.0,6
Other,Kathmandu,17500000,3,3,3.0,2,South,2074.0,1582.0,20.0,None,1582.0,6
Other,Kathmandu,5500000,0,0,3.0,0,South,2074.0,9685.75,19.68504,None,9685.75,0
Budhanilkantha,Kathmandu,28500000,3,3,2.0,1,South West,2073.0,19594.0,18.0,None,19594.0,10
Other,Kathmandu,3000000,0,0,3.0,0,South,2074.0,400.0,35.0, Blacktopped,400.0,2
Other,Kathmandu,3500000,0,0,3.0,0,East,2074.0,1711.25,16.0,None,1711.25,0
Other,Kathmandu,27500000,6,4,3.0,1,South East,2074.0,1714.25,13.0,None,1714.25,10
Sitapaila,Kathmandu,2600000,0,0,3.0,0,East,2074.0,1369.0,13.0,None,1369.0,0
Other,Kathmandu,55000000,2,3,3.0,0,North East,2074.0,3400.0,20.0,None,3400.0,9
Other,Kathmandu,65000000,5,6,3.0,0,North West,2074.0,4107.0,13.0,None,4107.0,9
Other,Kathmandu,4500000,0,0,3.0,0,South East,2074.0,4449.25,20.0,None,4449.25,0
Other,Kathmandu,47500000,10,6,3.0,0,East,2074.0,1027.75,36.08924,None,1027.75,7
Chabahil,Kathmandu,35000000,10,4,3.0,0,West,2074.0,1540.125,20.0,None,1540.125,0
Other,Kathmandu,2500000,0,0,3.0,0,South,2074.0,11964.75,14.0,None,11964.75,0
Other,Kathmandu,20000000,5,3,3.0,0,North,2074.0,11961.75,20.0,None,11961.75,6
Other,Kathmandu,25000000,3,4,4.0,0,South East,2074.0,3000.0,13.0,None,3000.0,6
Other,Kathmandu,49500000,7,7,3.0,0,South,2074.0,3080.25,10.0,None,3080.25,7
Other,Kathmandu,18000000,4,4,2.0,0,South East,2074.0,2053.5,20.0,None,2053.5,5
Other,Kathmandu,6000000,0,0,3.0,0,South,2074.0,3251.375,20.0,None,3251.375,0
Other,Kathmandu,43500000,6,0,3.0,0,West,2074.0,8317.75,20.0,None,8317.75,5
Other,Kathmandu,60000000,0,0,3.0,0,East,2074.0,4107.0,13.0,None,4107.0,5
Other,Kathmandu,4200000,0,0,3.0,0,West,2074.0,7529.5,20.0,None,7529.5,0
Other,Kathmandu,13000000,4,2,3.0,0,South,2074.0,1642.8,16.0,None,1642.8,0
Other,Kathmandu,2700000,0,0,3.0,0,North East,2074.0,2498.425,13.0,None,2498.425,0
Other,Kathmandu,2100000,0,0,3.0,0,North East,2074.0,2053.5,22.0,None,2053.5,0
Other,Kathmandu,38000000,7,4,3.0,4,East,2074.0,2087.725,14.0,None,2087.725,7
Other,Kathmandu,3700000,0,0,3.0,0,North East,2074.0,18909.5,16.0,None,18909.5,0
Other,Kathmandu,41500000,8,7,3.0,0,East,2074.0,20620.75,14.0,None,20620.75,0
Hattigauda,Kathmandu,5500000,0,0,3.0,0,South East,2074.0,2395.75,20.0,None,2395.75,0
Other,Kathmandu,40100000,5,2,2.0,0,East,2074.0,12307.0,14.0,None,12307.0,6
Hattigauda,Kathmandu,1800000,0,0,3.0,0,South East,2074.0,5133.75,16.0,None,5133.75,0
Other,Kathmandu,13000000,0,0,3.0,0,North,2074.0,21989.75,17.0,None,21989.75,0
Other,Kathmandu,13500000,0,0,3.0,0,North East,2074.0,16753.25,20.0,None,16753.25,0
Other,Kathmandu,13000000,0,0,3.0,0,South East,2074.0,27380.0,20.0,None,27380.0,0
Hattigauda,Kathmandu,2500000,0,0,3.0,0,North East,2074.0,2053.5,12.0,None,2053.5,0
Other,Kathmandu,16500000,5,3,3.0,1,North,2073.0,1026.75,10.0,None,1026.75,7
Other,Kathmandu,2700000,0,0,3.0,0,South,2074.0,20535.0,12.0,None,20535.0,0
Baluwatar,Kathmandu,4800000,0,0,3.0,0,South East,2074.0,21989.75,12.0,None,21989.75,0
Other,Kathmandu,1850000,0,0,3.0,0,North East,2074.0,6845.0,15.0,None,6845.0,0
Other,Kathmandu,1750000,0,0,3.0,0,South East,2074.0,43808.0,20.0,None,43808.0,0
Other,Kathmandu,55000000,0,0,2.0,0,West,2074.0,19594.0,20.0,None,19594.0,0
Other,Kathmandu,6000000,0,0,3.0,0,South East,2074.0,1369.0,12.0,None,1369.0,0
Bhangal,Kathmandu,1600000,0,0,3.0,0,South East,2074.0,10952.0,15.0,None,10952.0,0
Budhanilkantha,Kathmandu,2100000,0,0,3.0,0,East,2074.0,5476.0,15.0,None,5476.0,0
Budhanilkantha,Kathmandu,2600000,0,0,3.0,0,North East,2074.0,1369.0,20.0,None,1369.0,0
Other,Kathmandu,3200000,0,0,3.0,0,South East,2074.0,10952.0,0.0,None,10952.0,0
Budhanilkantha,Kathmandu,2500000,0,0,3.0,0,South East,2074.0,1711.25,12.0,None,1711.25,0
Dhapasi,Kathmandu,26000000,4,3,3.0,0,West,2074.0,19936.25,15.0,None,19936.25,6
Other,Kathmandu,5100000,0,0,3.0,0,East,2074.0,8316.75,13.0,None,8316.75,0
Hattigauda,Kathmandu,55000000,4,4,2.0,2,East,2066.0,9685.75,13.0,None,9685.75,12
Other,Kathmandu,5500000,0,0,3.0,0,East,2074.0,3764.75,13.0,None,3764.75,0
Other,Kathmandu,4500000,0,0,3.0,0,South,2074.0,2395.75,13.0,None,2395.75,0
Other,Kathmandu,15000000,0,0,3.0,0,East,2074.0,3080.25,36.08924,None,3080.25,0
Other,Kathmandu,5800000,0,0,3.0,0,North,2074.0,18481.5,32.0,None,18481.5,0
Budhanilkantha,Kathmandu,1500000,0,0,3.0,0,North,2074.0,27380.0,15.0,None,27380.0,0
Other,Kathmandu,1600000,0,0,3.0,0,North East,2074.0,8316.75,13.0,None,8316.75,0
Other,Kathmandu,875000,0,0,3.0,0,South East,2074.0,1369.0,13.0,None,1369.0,0
Other,Kathmandu,2000000,0,0,3.0,0,West,2074.0,8661.0,10.0,None,8661.0,0
Other,Kathmandu,2200000,0,0,3.0,0,South,2074.0,2395.75,18.0,None,2395.75,0
Other,Kathmandu,4500000,0,0,3.0,0,North,2074.0,8659.0,19.68504,None,8659.0,0
Budhanilkantha,Kathmandu,62500000,5,4,3.0,4,West,2060.0,5133.75,13.0,None,5133.75,15
Other,Kathmandu,5200000,0,0,3.0,0,North West,2074.0,4449.25,18.0,None,4449.25,2
Budhanilkantha,Kathmandu,36500000,4,5,3.0,4,South,2075.0,14699.75,18.0,None,14699.75,13
Budhanilkantha,Kathmandu,26000000,5,5,3.0,2,North East,2074.0,1711.25,15.0,None,1711.25,10
Budhanilkantha,Kathmandu,11000000,4,1,3.0,1,South,2074.0,8316.75,15.0,None,8316.75,5
Other,Kathmandu,19000000,8,2,3.0,1,East,2074.0,1369.0,15.0,None,1369.0,4
Budhanilkantha,Kathmandu,25000000,5,5,3.0,2,North,2074.0,1711.25,15.0,None,1711.25,11
Other,Kathmandu,20000000,12,4,3.0,2,South East,2074.0,1711.25,15.0,None,1711.25,8
Other,Kathmandu,15000000,0,0,3.0,0,East,2074.0,1369.0,0.0,None,1369.0,0
Other,Kathmandu,29000000,7,5,3.0,2,North,2075.0,1711.25,12.0,None,843345.07,7
Other,Kathmandu,2200000,0,0,3.0,0,South West,2074.0,12304.0,13.0,None,12304.0,0
Budhanilkantha,Kathmandu,1850000,0,0,3.0,0,East,2074.0,2053.5,0.0,None,2053.5,0
Other,Kathmandu,6000000,0,0,3.0,0,East,2074.0,6383.0,16.0,None,6383.0,0
Other,Kathmandu,4500000,0,0,3.0,0,North,2074.0,9343.5,20.0,None,9343.5,0
Other,Kathmandu,700000,0,0,3.0,0,East,2074.0,5358.25,13.0,None,5358.25,0
Sitapaila,Kathmandu,18000000,4,2,3.0,2,South,2074.0,8316.75,13.0,None,8316.75,1
Dhapasi,Kathmandu,35000000,0,0,3.0,0,East,2074.0,3764.75,20.0,None,3764.75,4
Baluwatar,Kathmandu,35000000,11,6,3.0,2,East,2074.0,2395.75,20.0,None,2395.75,0
Other,Kathmandu,45000000,6,4,3.0,0,East,2074.0,1369.0,30.0,None,5472.0,0
Sitapaila,Kathmandu,29500000,4,3,3.0,2,West,2074.0,2395.75,20.0,None,2395.75,2
Chabahil,Kathmandu,3600000,0,0,3.0,0,North,2074.0,11294.25,20.0,None,11294.25,0
Sitapaila,Kathmandu,11700000,0,0,3.0,0,East,2074.0,4672.75,12.0,None,4672.75,0
Other,Kathmandu,4000000,0,0,3.0,0,East,2074.0,2053.5,20.0,None,2053.5,0
Other,Kathmandu,4000000,0,0,3.0,0,South West,2074.0,8661.0,20.0,None,8661.0,0
Other,Kathmandu,11000000,3,2,6.0,1,North West,2071.0,1336.0,20.0,None,1336.0,8
Other,Kathmandu,2500000,0,0,3.0,0,North,2074.0,8661.0,26.24672,None,8661.0,0
Other,Kathmandu,32500000,0,0,5.0,0,East,2074.0,1026.75,25.0,None,1026.75,10
Sitapaila,Kathmandu,12000000,4,2,2.0,1,North East,2074.0,855.625,13.0,None,855.625,4
Budhanilkantha,Kathmandu,27000000,5,3,2.0,1,East,2071.0,2738.0,12.0,None,2738.0,4
Baluwatar,Kathmandu,72500000,5,2,3.0,5,East,2074.0,4449.25,12.0,None,4449.25,5
Other,Pokhara,32000000,4,5,3.0,3,South West,2075.0,4791.5,15.0, Blacktopped,4791.5,2
Other,Pokhara,700000,0,0,3.0,0,North,2074.0,684.5,0.0,None,684.5,0
Other,Pokhara,15000000,0,0,3.0,0,South West,2074.0,7187.25,30.0, Blacktopped,7187.25,0
Other,Pokhara,1800000,0,0,3.0,0,West,2074.0,20535.0,20.0, Blacktopped,20535.0,0
Other,Pokhara,37000000,7,5,3.0,3,South East,2074.0,2224.625,20.0, Gravelled,2224.625,15
Other,Pokhara,9500000,0,0,3.0,0,West,2074.0,9685.75,15.0, Gravelled,9685.75,0
Other,Pokhara,36500000,0,0,3.0,0,East,2074.0,2224.625,20.0, Gravelled,2224.625,15
Other,Pokhara,5600000,0,0,3.0,0,East,2074.0,44492.5,14.0, Soil Stabilized,44492.5,0
Other,Pokhara,2300000,0,0,3.0,0,South,2074.0,1711.25,15.0, Blacktopped,1711.25,0
Other,Pokhara,2500000,0,0,3.0,0,North,2074.0,27380.0,0.0,None,27380.0,0
Other,Pokhara,650000,0,0,3.0,0,North,2074.0,10952.0,0.0,None,10952.0,0
Other,Pokhara,12000000,0,0,3.0,0,North East,2074.0,6845.0,20.0, Gravelled,6845.0,0
Other,Pokhara,12500000,0,0,3.0,0,North,2074.0,1711.461754,20.0, Blacktopped,1711.461754,2
Other,Pokhara,27000000,0,0,2.0,0,South East,2074.0,1540.125,20.0,None,1540.125,0
Other,Pokhara,30000000,0,0,3.0,0,North East,2074.0,1369.0,20.0,None,1369.0,0
Other,Pokhara,35000000,0,0,4.0,0,North West,2074.0,2395.75,15.0,None,2395.75,0
Other,Pokhara,25000000,0,0,3.0,0,South East,2074.0,1711.25,20.0, Gravelled,1711.25,5
Other,Pokhara,3500000,0,0,3.0,0,South East,2074.0,2900.0,20.0,None,2900.0,4
Other,Pokhara,30000000,5,4,3.0,3,East,2074.0,2053.5,18.0,None,2053.5,3
Other,Pokhara,80000000,5,6,3.0,3,East,2065.0,4107.0,0.0,None,4107.0,0
Other,Pokhara,25000000,0,0,3.0,0,East,2074.0,4791.5,14.0,None,4791.5,0
Other,Bhaktapur,20500000,7,3,3.0,1,East,2076.0,8316.75,10.0, Gravelled,8316.75,13
Other,Bhaktapur,22000000,0,0,3.0,0,East,2074.0,8316.75,20.0, Blacktopped,8316.75,0
Other,Bhaktapur,29000000,3,3,2.0,2,North,2070.0,1540.125,20.0, Blacktopped,2200.0,17
Other,Bhaktapur,32500000,4,4,2.0,4,South,2017.0,2395.75,20.0, Paved,2395.75,13
Other,Bhaktapur,19000000,7,4,3.5,1,West,2076.0,1026.75,20.0, Gravelled,1197875.0,11
Other,Bhaktapur,2100000,0,0,3.0,0,North East,2074.0,9001.25,20.0, Gravelled,9001.25,2
Other,Bhaktapur,2100000,0,0,3.0,0,South,2074.0,2053.5,0.0,None,2053.5,0
Other,Bhaktapur,550000,0,0,3.0,0,South,2074.0,14357.5,10.0, Gravelled,14357.5,0
Other,Bhaktapur,2200000,0,0,3.0,0,East,2074.0,7412.75,13.0,None,7412.75,0
Other,Bhaktapur,3000000,0,0,3.0,0,West,2074.0,5014.0,13.0, Blacktopped,5014.0,2
Other,Bhaktapur,12500000,0,0,2.0,0,East,2074.0,1026.75,16.0,None,1026.75,1
Other,Bhaktapur,3500000,0,0,3.0,0,East,2074.0,11397.0,1640.42,None,11397.0,0
Other,Bhaktapur,1500000,0,0,3.0,0,South,2074.0,8214.0,20.0, Gravelled,8214.0,0
Other,Bhaktapur,35000000,3,4,3.0,3,East,2072.0,12304.0,30.0, Blacktopped,12304.0,4
Other,Bhaktapur,39999999,4,3,3.0,2,South,2071.0,1713.25,28.0, Blacktopped,818199.9625,28
Other,Bhaktapur,1100000,0,0,3.0,0,East,2074.0,38332.0,0.0,None,38332.0,0
Other,Bhaktapur,1500000,0,0,3.0,0,North,2074.0,2053.5,12.0,None,2053.5,0
Other,Bhaktapur,15500000,4,2,3.0,1,East,2073.0,1026.75,13.0, Gravelled,1026.75,4
Other,Bhaktapur,27000000,16,3,3.0,0,North,2074.0,2053.5,13.0, Blacktopped,2053.5,0
Other,Bhaktapur,1800000,0,0,3.0,0,North,2074.0,11961.75,10.0, Gravelled,11961.75,0
Other,Bhaktapur,30000000,5,4,3.0,0,East,2074.0,9685.75,15.0, Blacktopped,9685.75,0
Other,Bhaktapur,1700000,0,0,3.0,0,East,2074.0,12305.0,20.0, Gravelled,12305.0,0
Other,Bhaktapur,10500000,0,0,3.0,0,South,2074.0,1369.0,10.0, Blacktopped,1369.0,0
Other,Bhaktapur,1200000,0,0,0.0,0,South West,2074.0,13347.75,20.0, Soil Stabilized,13347.75,0
Other,Bhaktapur,7500000,0,0,3.0,0,South,2074.0,1026.75,13.0, Gravelled,1026.75,0
Other,Bhaktapur,8500000,0,0,3.0,0,East,2074.0,7976.5,26.24672, Soil Stabilized,7976.5,0
Other,Bhaktapur,1800000,0,0,3.0,0,North,2074.0,10267.5,20.0, Blacktopped,10267.5,0
Other,Bhaktapur,1300000,0,0,3.0,0,West,2074.0,3422.5,13.0, Gravelled,3422.5,0
Other,Bhaktapur,11500000,0,0,3.0,0,North,2074.0,1029.75,12.0, Gravelled,1029.75,0
Other,Bhaktapur,21500000,0,0,3.5,0,West,2074.0,2395.75,15.0, Gravelled,2395.75,0
Other,Bhaktapur,1550000,0,0,0.0,0,North,2074.0,12306.0,26.0, Soil Stabilized,12306.0,0
Other,Bhaktapur,2000000,0,0,3.0,0,North,2074.0,900.0,15.0, Blacktopped,900.0,0
Other,Bhaktapur,1800000,0,0,3.0,0,North,2074.0,300.0,15.0, Blacktopped,300.0,0
Other,Bhaktapur,1400000,0,0,3.0,0,West,2074.0,1369.0,10.0, Soil Stabilized,1369.0,0
Other,Bhaktapur,3000000,0,0,3.0,0,South,2074.0,1026.75,10.0,None,1026.75,0
Other,Bhaktapur,800000,0,0,3.0,0,South,2074.0,1000.0,20.0, Blacktopped,1000.0,0
Other,Bhaktapur,250000,0,0,3.0,0,East,2074.0,5476.0,12.0, Blacktopped,5476.0,0
Other,Bhaktapur,1050000,0,0,3.0,0,East,2074.0,6160.5,14.0, Blacktopped,6160.5,0
Other,Bhaktapur,14000000,0,0,3.0,0,West,2074.0,19594.0,13.0, Gravelled,19594.0,0
Other,Bhaktapur,4100000,0,0,3.0,0,South,2074.0,4674.75,36.0, Blacktopped,4674.75,0
Other,Bhaktapur,3200000,0,0,3.0,0,West,2074.0,2053.5,13.0, Blacktopped,2053.5,0
Other,Bhaktapur,1450000,0,0,0.0,0,South,2074.0,12304.0,12.0, Soil Stabilized,12304.0,0
Other,Bhaktapur,725000,0,0,3.0,0,East,2074.0,4791.5,13.0,None,4791.5,0
Other,Bhaktapur,1200000,0,0,3.0,0,North East,2074.0,2053.5,0.0, Soil Stabilized,2053.5,0
Other,Bhaktapur,2200000,0,0,3.0,0,South West,2074.0,1369.0,13.0, Gravelled,1369.0,0
Other,Bhaktapur,22500000,12,4,4.0,0,South East,2074.0,1369.0,20.0,None,2610.0,5
Other,Bhaktapur,2400000,0,0,3.0,0,South,2074.0,2395.75,18.0,None,2395.75,0
Other,Bhaktapur,25000000,2,1,1.0,1,East,2074.0,2395.75,13.0, Gravelled,2395.75,0
Other,Bhaktapur,2000000,0,0,3.0,0,East,2074.0,1540.125,15.0, Soil Stabilized,1540.125,0
Other,Bhaktapur,1900000,0,0,3.0,0,East,2074.0,8660.0,13.0, Gravelled,8660.0,0
Other,Bhaktapur,1700000,0,0,3.0,0,South,2074.0,1026.75,15.0, Soil Stabilized,1026.75,0
Other,Bhaktapur,1350000,0,0,3.0,0,West,2074.0,1095.2,13.0, Soil Stabilized,1095.2,0
Other,Bhaktapur,21500000,9,1,3.0,1,West,2076.0,2053.5,20.0,None,2053.5,1
Other,Bhaktapur,1675000,0,0,3.0,0,East,2074.0,1371.0,31.0,None,1371.0,0
Other,Bhaktapur,1700000,0,0,3.0,0,North,2074.0,800.0,13.0, Blacktopped,800.0,0
Other,Bhaktapur,1500000,0,0,3.0,0,South,2074.0,1882.375,20.0, Blacktopped,1882.375,0
Other,Bhaktapur,1100000,0,0,3.0,0,West,2074.0,600.0,15.0, Blacktopped,600.0,0
Other,Bhaktapur,19500000,10,0,4.0,0,East,2074.0,1197.875,20.0, Soil Stabilized,1197.875,6
Other,Bhaktapur,1000000,0,0,3.0,0,North East,2074.0,5133.75,12.0, Soil Stabilized,5133.75,0
Other,Bhaktapur,2500000,0,0,3.0,0,North,2074.0,14359.5,20.0,None,14359.5,0
Other,Bhaktapur,25500000,0,0,4.0,0,South West,2074.0,1711.25,10.0,None,1711.25,5
Other,Bhaktapur,366666,0,0,3.0,0,South,2074.0,1026.75,13.0, Soil Stabilized,1026.75,0
Other,Bhaktapur,1050000,0,0,3.0,0,South East,2074.0,4791.5,20.0, Soil Stabilized,4791.5,0
Other,Bhaktapur,1800000,0,0,3.0,0,South,2074.0,1095.2,20.0,None,1095.2,0
Other,Bhaktapur,35000000,14,4,3.0,0,East,2074.0,2429.975,14.0,None,2429.975,5
Other,Bhaktapur,22500000,12,4,3.0,0,South,2074.0,1369.0,20.0,None,2610.0,0
Other,Bhaktapur,35000000,6,3,3.0,2,North East,2050.0,9685.75,18.0,None,9685.75,11
Imadol,Lalitpur,22000000,7,4,3.5,2,South,2076.0,8659.0,13.0, Gravelled,924075.0,13
Imadol,Lalitpur,18500000,4,3,2.5,1,East,2076.0,1026.75,13.0, Gravelled,1026.75,7
Imadol,Lalitpur,21000000,4,3,2.5,1,East,2076.0,8316.75,13.0, Gravelled,8316.75,10
Other,Lalitpur,25000000,3,4,2.0,2,East,2076.0,8659.0,13.0, Gravelled,8659.0,7
Imadol,Lalitpur,12500000,2,1,1.0,1,West,2076.0,1026.75,20.0, Gravelled,1026.75,8
Imadol,Lalitpur,19500000,5,3,2.5,1,East,2076.0,4671.75,20.0, Gravelled,4671.75,12
Imadol,Lalitpur,22000000,5,3,2.5,1,West,2076.0,8316.75,20.0, Gravelled,8316.75,10
Imadol,Lalitpur,21500000,4,3,2.5,1,East,2076.0,1369.0,20.0, Gravelled,2500.0,9
Imadol,Lalitpur,19500000,4,3,2.5,1,North East,2076.0,8316.75,20.0, Gravelled,256687.5,9
Imadol,Lalitpur,19000000,4,3,2.5,1,South,2076.0,1026.75,13.0, Gravelled,1026.75,8
Imadol,Lalitpur,18000000,4,3,2.5,1,South,2076.0,1026.75,13.0, Gravelled,1026.75,0
Imadol,Lalitpur,12500000,2,1,1.5,1,South,2076.0,4671.75,13.0, Gravelled,4671.75,6
Other,Lalitpur,12500000,2,1,1.5,1,South,2076.0,1026.75,13.0, Gravelled,1026.75,3
Imadol,Lalitpur,19000000,4,3,2.5,2,North West,2076.0,8316.75,13.0, Gravelled,8316.75,9
Imadol,Lalitpur,3500000,0,0,3.0,0,South West,2074.0,1540.125,22.96588, Gravelled,1540.125,0
Other,Lalitpur,35000000,0,0,3.0,0,North East,2074.0,1400.0,20.0,None,1400.0,0
Other,Lalitpur,3500000,0,0,3.0,0,East,2074.0,1369.0,19.68504,None,1369.0,0
Bhaisepati,Lalitpur,16500000,3,2,5.0,1,East,2058.0,1200.0,40.0, Blacktopped,1200.0,14
Imadol,Lalitpur,3000000,0,0,3.0,0,East,2074.0,13330.75,13.0, Blacktopped,13330.75,4
Other,Lalitpur,3500000,0,0,3.0,0,East,2074.0,1500.0,0.0,None,1500.0,0
Other,Lalitpur,11900000,2,1,3.0,0,North,2074.0,683.0,30.0,None,683.0,3
Other,Lalitpur,21500000,0,0,3.0,1,South West,2074.0,8316.75,13.0, Gravelled,8316.75,1
Other,Lalitpur,12500000,3,1,2.0,1,West,2074.0,1711.25,16.0, Blacktopped,1711.25,4
Imadol,Lalitpur,22000000,5,3,2.5,1,North West,2076.0,1369.0,10.0, Gravelled,1369.0,6
Other,Lalitpur,11000000,2,1,1.5,2,West,2076.0,11619.5,13.0, Gravelled,11619.5,4
Other,Lalitpur,900000,0,0,3.0,0,East,2074.0,1711.25,10.0,None,1711.25,0
Imadol,Lalitpur,13000000,4,2,1.5,1,North East,2076.0,1026.75,13.0, Gravelled,256687.5,4
Bhaisepati,Lalitpur,31500000,4,4,3.0,1,South,2012.0,1471.675,12.0, Paved,1471.675,7
Other,Lalitpur,18000000,3,3,3.0,1,South East,2074.0,1029.75,18.0,None,1029.75,8
Other,Lalitpur,25600000,0,0,4.0,1,East,2013.0,1369.0,10.0, Gravelled,4100.0,9
Other,Lalitpur,39000000,2,1,1.0,2,East,2074.0,3764.75,0.0,None,3764.75,9
Imadol,Lalitpur,25000000,7,6,3.0,3,North East,2020.0,1625.6875,13.0, Blacktopped,1625.6875,10
Imadol,Lalitpur,21000000,4,5,1.0,1,South West,2019.0,1369.0,20.0, Gravelled,752950.0,0
Other,Lalitpur,2000000,0,0,3.0,0,East,2074.0,23495.5,1640.42,None,23495.5,0
Bhaisepati,Lalitpur,35200000,4,4,3.0,1,East,2020.0,9001.25,20.0, Blacktopped,9001.25,7
Bhaisepati,Lalitpur,37100000,4,4,3.0,1,West,2020.0,2053.5,20.0, Blacktopped,2380.0,5
Bhaisepati,Lalitpur,34500000,4,4,3.0,1,West,2020.0,5356.25,20.0, Blacktopped,5356.25,7
Other,Lalitpur,700000,0,0,3.0,0,East,2074.0,5016.0,0.0, Paved,5016.0,0
Bhaisepati,Lalitpur,28200000,4,4,2.0,1,North East,2020.0,5014.0,40.0, Blacktopped,707430.75,8
Other,Lalitpur,17700000,3,4,2.5,1,West,2074.0,7974.5,12.0, Blacktopped,7974.5,13
Bhaisepati,Lalitpur,37500000,8,6,4.0,1,North West,2007.0,6040.75,12.0, Blacktopped,6040.75,17
Other,Lalitpur,21500000,6,4,2.5,3,West,2076.0,1369.0,20.0, Concrete,1369.0,13
